OrderID,OrderDate,CustomerID,CustomerName,City,State,Country,ZipCode,TableNumber,ServerID,MenuItemID,MenuItemName,Category,SubCategory,Quantity,Sales,Discount,TotalCost,OrderStatus,PaymentStatus,DeliveryMethod,OrderPriority
O724,2024-10-06,C7838,"Patrick Adams",Rockford,IL,"United States",61101,18,S032,M048,Ravioli,Italian,Pasta,4,634.36,11.00,623.36,Completed,Unpaid,Takeaway,Medium
O725,2024-10-22,C4225,"Brandi Newman",Naperville,IL,"United States",60540,12,S083,M110,Loukoumades,Other,Miscellaneous,3,578.13,49.00,529.13,Completed,Paid,Takeaway,Low
O726,2024-10-14,C1106,"Scott Martin",Chicago,IL,"United States",60601,13,S076,M045,Lasagna,Italian,Pasta,2,89.68,0.09,89.59,Pending,Unpaid,Delivery,Low
O727,2024-10-15,C9153,"Robert Sanchez",Peoria,IL,"United States",61602,6,S044,M057,Souvlaki,Greek,Appetizer,3,86.91,3.47,83.44,Completed,Unpaid,Dine-in,High
O728,2024-09-30,C6561,"Austin Roman",Rockford,IL,"United States",61101,10,S053,M112,"Fettuccine Alfredo",Italian,Pasta,5,514.70,39.18,475.52,Pending,Unpaid,Dine-in,Medium
O729,2024-10-08,C1089,"Brandon Carter",Chicago,IL,"United States",60601,20,S022,M113,"Fettuccine Alfredo",Italian,Pasta,1,106.85,10.39,96.46,Cancelled,Paid,Takeaway,Medium
O730,2024-09-30,C356,"Phillip Cross",Aurora,IL,"United States",60505,3,S061,M086,Carbonara,Italian,Pasta,3,428.64,4.17,424.47,Pending,Unpaid,Takeaway,Low
O731,2024-10-03,C4465,"Brian Davis",Naperville,IL,"United States",60540,7,S099,M007,"Adana Kebab",Turkish,Kebab,3,279.57,23.49,256.08,Completed,Unpaid,Dine-in,High
O732,2024-10-02,C4156,"Thomas Cruz",Naperville,IL,"United States",60540,18,S038,M109,Spaghetti,Italian,Pasta,3,42.54,3.42,39.12,Pending,Unpaid,Dine-in,Low
O733,2024-10-07,C6776,"Morgan Baker",Rockford,IL,"United States",61101,7,S039,M095,"Caprese Salad",Other,Miscellaneous,1,36.96,3.31,33.65,Completed,Paid,Dine-in,Low
O734,2024-09-29,C628,"Renee Serrano",Rockford,IL,"United States",61101,4,S050,M138,Calzone,Other,Miscellaneous,4,384.04,26.73,357.31,Pending,Paid,Delivery,Medium
O735,2024-10-12,C3509,"Laura Gonzales",Aurora,IL,"United States",60505,15,S069,M066,"Fettuccine Alfredo",Italian,Pasta,5,588.15,13.17,574.98,Completed,Paid,Delivery,Medium
O736,2024-10-05,C7659,"Daisy Dean",Rockford,IL,"United States",61101,10,S076,M043,Moussaka,Greek,Casserole,2,81.18,6.92,74.26,Completed,Unpaid,Dine-in,High
O737,2024-09-27,C2139,"Crystal Cooper",Aurora,IL,"United States",60505,4,S024,M118,Risotto,Other,Miscellaneous,4,43.52,1.76,41.76,Completed,Paid,Dine-in,Low
O738,2024-10-24,C7144,"Cindy Estrada",Rockford,IL,"United States",61101,16,S008,M071,"Fettuccine Alfredo",Italian,Pasta,5,883.95,18.80,865.15,Cancelled,Unpaid,Takeaway,Low
O739,2024-10-10,C8564,"Ian Diaz",Peoria,IL,"United States",61602,7,S019,M134,Moussaka,Greek,Casserole,2,118.02,9.37,108.65,Cancelled,Paid,Delivery,Low
O740,2024-10-05,C7674,"Melissa Martin",Rockford,IL,"United States",61101,19,S081,M144,Gnocchi,Italian,Pasta,2,151.72,6.21,145.51,Completed,Paid,Delivery,Low
O741,2024-10-20,C4022,"John Johnson",Naperville,IL,"United States",60540,3,S095,M068,Baklava,Greek,Dessert,5,353.55,7.28,346.27,Pending,Paid,Dine-in,Low
O742,2024-10-23,C3810,"Cynthia Baker",Aurora,IL,"United States",60505,20,S005,M084,Tzatziki,Greek,Appetizer,1,136.76,8.30,128.46,Completed,Unpaid,Delivery,Low
O743,2024-10-19,C4743,"Megan Hill",Naperville,IL,"United States",60540,18,S023,M144,Gnocchi,Italian,Pasta,4,303.44,22.77,280.67,Completed,Paid,Delivery,High
O744,2024-10-17,C4268,"Nancy Hunt",Naperville,IL,"United States",60540,17,S077,M143,Tzatziki,Greek,Appetizer,1,151.49,11.88,139.61,Pending,Paid,Takeaway,Low
O745,2024-10-25,C176,"Stacy Ramos",Chicago,IL,"United States",60601,11,S083,M031,Pastitsio,Other,Miscellaneous,2,139.40,9.02,130.38,Pending,Paid,Dine-in,High
O746,2024-09-26,C1112,"Samantha Hill",Chicago,IL,"United States",60601,7,S074,M105,Risotto,Other,Miscellaneous,1,96.07,7.98,88.09,Completed,Paid,Dine-in,High
O747,2024-10-10,C640,"Maria Mitchell",Rockford,IL,"United States",61101,9,S089,M009,Pide,Turkish,Flatbread,3,152.46,3.26,149.20,Cancelled,Unpaid,Takeaway,Low
O748,2024-10-03,C7278,"Kaylee Jennings",Rockford,IL,"United States",61101,16,S009,M096,"Doner Kebab",Turkish,Kebab,2,206.32,9.06,197.26,Pending,Unpaid,Delivery,Low
O749,2024-10-09,C5887,"David Jenkins",Naperville,IL,"United States",60540,2,S020,M048,Ravioli,Italian,Pasta,1,158.59,4.50,154.09,Pending,Paid,Takeaway,Low
O750,2024-09-29,C021,"Jennifer Riggs",Chicago,IL,"United States",60601,1,S030,M092,"Greek Salad",Greek,Salad,4,799.40,51.99,747.41,Cancelled,Unpaid,Delivery,Low
O751,2024-10-02,C1888,"Amanda Edwards",Chicago,IL,"United States",60601,17,S010,M030,Fasolada,Other,Miscellaneous,5,447.30,4.47,442.83,Pending,Unpaid,Dine-in,High
O752,2024-10-09,C2335,"Kelly Charles",Aurora,IL,"United States",60505,8,S024,M010,Ravioli,Italian,Pasta,2,33.36,2.54,30.82,Completed,Unpaid,Takeaway,Medium
O753,2024-09-29,C7931,"Michael Rodriguez",Rockford,IL,"United States",61101,9,S081,M009,Pide,Turkish,Flatbread,4,203.28,0.13,203.15,Cancelled,Unpaid,Dine-in,High
O754,2024-10-11,C2455,"Michael Bowen",Aurora,IL,"United States",60505,20,S023,M139,Lasagna,Italian,Pasta,1,199.10,12.66,186.44,Cancelled,Paid,Delivery,Low
O755,2024-10-05,C6160,"Martha Horne",Rockford,IL,"United States",61101,10,S004,M112,"Fettuccine Alfredo",Italian,Pasta,4,411.76,6.35,405.41,Pending,Paid,Delivery,Low
O756,2024-10-02,C7924,"Jessica Khan",Rockford,IL,"United States",61101,12,S045,M016,Fasolada,Other,Miscellaneous,1,150.25,6.10,144.15,Completed,Unpaid,Delivery,Medium
O757,2024-09-30,C5287,"Nathan Estrada",Naperville,IL,"United States",60540,7,S076,M021,Ravioli,Italian,Pasta,2,183.40,17.75,165.65,Completed,Unpaid,Takeaway,High
O758,2024-10-11,C8845,"Linda Reyes",Peoria,IL,"United States",61602,10,S029,M062,Moussaka,Greek,Casserole,1,40.21,2.72,37.49,Completed,Paid,Delivery,Low
O759,2024-10-16,C1532,"Matthew York",Chicago,IL,"United States",60601,12,S066,M033,Pide,Turkish,Flatbread,3,197.55,13.65,183.90,Completed,Paid,Dine-in,Low
O760,2024-10-13,C5026,"Thomas Washington",Naperville,IL,"United States",60540,5,S080,M003,Carbonara,Italian,Pasta,2,130.88,11.09,119.79,Completed,Unpaid,Dine-in,Low
O761,2024-10-14,C6397,"Jose Cruz",Rockford,IL,"United States",61101,13,S049,M015,"Shish Kebab",Turkish,Kebab,5,690.15,8.87,681.28,Pending,Paid,Dine-in,Low
O762,2024-10-10,C4931,"Jorge Foster",Naperville,IL,"United States",60540,2,S008,M044,Gnocchi,Italian,Pasta,1,68.49,6.02,62.47,Pending,Unpaid,Takeaway,Low
O763,2024-10-20,C240,"Christopher Andrews",Aurora,IL,"United States",60505,1,S073,M122,Gyro,Other,Miscellaneous,5,653.10,31.34,621.76,Cancelled,Paid,Takeaway,Low
O764,2024-10-05,C943,"Shawn Morrison",Peoria,IL,"United States",61602,17,S009,M116,Baklava,Greek,Dessert,2,214.08,18.05,196.03,Completed,Unpaid,Delivery,Low
O765,2024-10-02,C6328,"Jay Sanchez",Rockford,IL,"United States",61101,3,S084,M078,Pide,Turkish,Flatbread,2,290.02,11.70,278.32,Pending,Unpaid,Dine-in,Medium
O766,2024-09-26,C850,"Autumn Mcclure",Peoria,IL,"United States",61602,16,S011,M122,Gyro,Other,Miscellaneous,1,130.62,12.97,117.65,Completed,Paid,Dine-in,High
O767,2024-10-11,C619,"Marissa Winters",Rockford,IL,"United States",61101,1,S071,M148,"Pizza Margherita",Italian,Pasta,5,306.05,8.19,297.86,Cancelled,Unpaid,Delivery,Medium
O768,2024-10-03,C1235,"Jared Watts",Chicago,IL,"United States",60601,10,S100,M091,Gnocchi,Italian,Pasta,1,144.76,2.76,142.00,Pending,Unpaid,Dine-in,Low
O769,2024-10-25,C034,"Daniel Jones",Chicago,IL,"United States",60601,9,S080,M070,"Doner Kebab",Turkish,Kebab,1,182.81,13.48,169.33,Completed,Paid,Dine-in,Medium
O770,2024-10-04,C8874,"Toni Jenkins",Peoria,IL,"United States",61602,4,S067,M080,Lahmacun,Turkish,Pastry,3,449.55,13.43,436.12,Pending,Unpaid,Dine-in,Medium
O771,2024-10-21,C3007,"Jennifer Jackson",Aurora,IL,"United States",60505,14,S053,M003,Carbonara,Italian,Pasta,4,261.76,13.40,248.36,Cancelled,Unpaid,Dine-in,Low
O772,2024-09-28,C1889,"Nancy Wright",Chicago,IL,"United States",60601,20,S037,M109,Spaghetti,Italian,Pasta,5,70.90,1.36,69.54,Completed,Unpaid,Takeaway,High
O773,2024-09-30,C3942,"Steven Mullins",Aurora,IL,"United States",60505,8,S036,M021,Ravioli,Italian,Pasta,4,366.80,25.63,341.17,Completed,Unpaid,Delivery,Low
O774,2024-10-04,C2542,"Lauren Stout",Aurora,IL,"United States",60505,16,S072,M098,Kofte,Turkish,Pastry,5,63.90,3.31,60.59,Pending,Unpaid,Dine-in,High
O775,2024-10-19,C1560,"Jason Smith",Chicago,IL,"United States",60601,11,S098,M089,Spaghetti,Italian,Pasta,1,159.01,7.14,151.87,Pending,Paid,Takeaway,High
O776,2024-09-30,C2983,"Aaron Wood",Aurora,IL,"United States",60505,6,S032,M031,Pastitsio,Other,Miscellaneous,2,139.40,2.69,136.71,Completed,Paid,Delivery,Medium
O777,2024-10-04,C8973,"Lisa Harris",Peoria,IL,"United States",61602,16,S050,M109,Spaghetti,Italian,Pasta,2,28.36,1.93,26.43,Pending,Unpaid,Takeaway,Low
O778,2024-10-02,C3305,"Michael Smith",Aurora,IL,"United States",60505,12,S070,M028,Tzatziki,Greek,Appetizer,3,396.45,21.47,374.98,Cancelled,Paid,Dine-in,Medium
O779,2024-10-07,C6277,"Richard Ruiz",Rockford,IL,"United States",61101,4,S026,M083,Menemen,Other,Miscellaneous,4,326.92,11.83,315.09,Pending,Unpaid,Dine-in,High
O780,2024-10-08,C2210,"Amy Harris",Aurora,IL,"United States",60505,18,S006,M001,Lasagna,Italian,Pasta,4,554.16,6.78,547.38,Pending,Unpaid,Dine-in,Low
O781,2024-09-28,C4664,"Carol Leon",Naperville,IL,"United States",60540,16,S034,M074,Baklava,Greek,Dessert,2,136.32,7.98,128.34,Completed,Unpaid,Delivery,High
O782,2024-10-05,C9141,"David Fowler",Peoria,IL,"United States",61602,14,S083,M042,Kofte,Turkish,Pastry,4,509.72,19.87,489.85,Cancelled,Unpaid,Delivery,Low
O783,2024-10-11,C3240,"Melissa Flores",Aurora,IL,"United States",60505,20,S075,M118,Risotto,Other,Miscellaneous,1,10.88,0.77,10.11,Cancelled,Paid,Delivery,Medium
O784,2024-10-10,C1827,"Joseph Foster",Chicago,IL,"United States",60601,2,S070,M052,Lasagna,Italian,Pasta,2,332.50,32.09,300.41,Pending,Paid,Takeaway,Medium
O785,2024-10-19,C1537,"Bruce Aguilar",Chicago,IL,"United States",60601,2,S037,M046,Spanakopita,Other,Miscellaneous,3,101.46,1.50,99.96,Cancelled,Paid,Takeaway,High
O786,2024-09-26,C2523,"Amanda Rogers",Aurora,IL,"United States",60505,8,S050,M114,"Shish Kebab",Turkish,Kebab,5,848.75,70.28,778.47,Cancelled,Unpaid,Delivery,Medium
O787,2024-10-11,C3546,"Stacy Anderson",Aurora,IL,"United States",60505,5,S061,M145,Baklava,Greek,Dessert,5,291.90,29.00,262.90,Completed,Paid,Takeaway,High
O788,2024-10-15,C6253,"Anthony Bauer",Rockford,IL,"United States",61101,7,S009,M069,"Doner Kebab",Turkish,Kebab,4,563.68,15.42,548.26,Pending,Paid,Takeaway,High
O789,2024-10-09,C119,"Jamie Baker",Chicago,IL,"United States",60601,10,S020,M049,Menemen,Other,Miscellaneous,2,85.56,2.99,82.57,Pending,Unpaid,Dine-in,Medium
O790,2024-10-11,C1725,"Susan Soto",Chicago,IL,"United States",60601,3,S047,M052,Lasagna,Italian,Pasta,4,665.00,58.18,606.82,Cancelled,Paid,Takeaway,Low
O791,2024-10-10,C2196,"Shelia Gilbert",Aurora,IL,"United States",60505,7,S090,M085,"Greek Salad",Greek,Salad,4,636.84,40.65,596.19,Cancelled,Unpaid,Dine-in,Low
O792,2024-10-25,C2209,"Abigail Welch",Aurora,IL,"United States",60505,4,S063,M137,Lasagna,Italian,Pasta,1,164.93,8.30,156.63,Pending,Paid,Dine-in,Low
O793,2024-10-03,C3551,"Mary Cervantes",Aurora,IL,"United States",60505,20,S057,M127,Tiramisu,Other,Miscellaneous,2,277.68,1.70,275.98,Completed,Unpaid,Takeaway,High
O794,2024-10-14,C1412,"Michael Jimenez",Chicago,IL,"United States",60601,15,S048,M088,Spaghetti,Italian,Pasta,4,448.76,29.53,419.23,Pending,Unpaid,Dine-in,High
O795,2024-10-02,C1623,"Jacob Turner",Chicago,IL,"United States",60601,4,S099,M022,"Kuzu Tandir",Other,Miscellaneous,3,447.39,17.35,430.04,Cancelled,Paid,Delivery,Medium
O796,2024-10-24,C5071,"Heather Wu",Naperville,IL,"United States",60540,20,S025,M141,Minestrone,Other,Miscellaneous,4,712.40,61.59,650.81,Cancelled,Unpaid,Takeaway,Medium
O797,2024-10-12,C3966,"Andrea Bridges",Aurora,IL,"United States",60505,3,S072,M051,"Greek Salad",Greek,Salad,1,144.75,8.24,136.51,Pending,Paid,Dine-in,Low
O798,2024-09-26,C3991,"Aaron Bray",Aurora,IL,"United States",60505,20,S043,M113,"Fettuccine Alfredo",Italian,Pasta,5,534.25,26.71,507.54,Pending,Unpaid,Dine-in,Low
O799,2024-10-17,C3670,"Nancy Morgan",Aurora,IL,"United States",60505,4,S091,M083,Menemen,Other,Miscellaneous,2,163.46,6.80,156.66,Completed,Unpaid,Delivery,Medium
O800,2024-10-12,C9985,"Kayla Williams",Peoria,IL,"United States",61602,13,S092,M051,"Greek Salad",Greek,Salad,1,144.75,10.84,133.91,Cancelled,Paid,Takeaway,High
O801,2024-10-07,C4984,"Randy Tran",Naperville,IL,"United States",60540,3,S009,M028,Tzatziki,Greek,Appetizer,2,264.30,4.69,259.61,Completed,Paid,Delivery,Low
O802,2024-10-01,C3896,"Anita Hill",Aurora,IL,"United States",60505,12,S100,M088,Spaghetti,Italian,Pasta,2,224.38,10.02,214.36,Completed,Unpaid,Delivery,Medium
O803,2024-10-16,C9107,"Deborah Hill",Peoria,IL,"United States",61602,14,S048,M001,Lasagna,Italian,Pasta,1,138.54,4.91,133.63,Pending,Unpaid,Takeaway,Medium
O804,2024-10-06,C097,"Sara Rodriguez",Chicago,IL,"United States",60601,12,S052,M137,Lasagna,Italian,Pasta,2,329.86,11.86,318.00,Cancelled,Unpaid,Delivery,Medium
O805,2024-10-15,C6829,"Tyler Mcmahon",Rockford,IL,"United States",61101,8,S024,M035,"Pizza Margherita",Italian,Pasta,1,134.26,3.44,130.82,Completed,Paid,Takeaway,High
O806,2024-10-03,C5756,"Kaylee Marshall",Naperville,IL,"United States",60540,6,S050,M044,Gnocchi,Italian,Pasta,3,205.47,10.05,195.42,Completed,Unpaid,Takeaway,Low
O807,2024-10-25,C6072,"Robert Conway",Rockford,IL,"United States",61101,6,S060,M010,Ravioli,Italian,Pasta,4,66.72,2.04,64.68,Pending,Paid,Dine-in,Medium
O808,2024-10-08,C1053,"Ashley Watkins",Chicago,IL,"United States",60601,10,S078,M007,"Adana Kebab",Turkish,Kebab,1,93.19,1.87,91.32,Completed,Paid,Dine-in,High
O809,2024-09-27,C2915,"Darren Ellis",Aurora,IL,"United States",60505,20,S059,M024,Calzone,Other,Miscellaneous,4,425.44,40.61,384.83,Cancelled,Unpaid,Delivery,Low
O810,2024-10-12,C6341,"Jason Estrada",Rockford,IL,"United States",61101,12,S075,M002,Dolmades,Greek,Appetizer,5,370.50,6.18,364.32,Completed,Unpaid,Delivery,High
O811,2024-09-30,C3933,"Shawn Thomas",Aurora,IL,"United States",60505,14,S022,M144,Gnocchi,Italian,Pasta,2,151.72,6.21,145.51,Cancelled,Unpaid,Delivery,Low
O812,2024-10-23,C6558,"Brent Long",Rockford,IL,"United States",61101,9,S060,M089,Spaghetti,Italian,Pasta,2,318.02,15.27,302.75,Completed,Unpaid,Takeaway,High
O813,2024-10-05,C4088,"Robert Murphy",Naperville,IL,"United States",60540,11,S098,M042,Kofte,Turkish,Pastry,4,509.72,29.10,480.62,Completed,Paid,Dine-in,Low
O814,2024-10-20,C6887,"Christine Montoya",Rockford,IL,"United States",61101,15,S040,M011,"Imam Bayildi",Other,Miscellaneous,5,284.10,17.12,266.98,Completed,Unpaid,Takeaway,Medium
O815,2024-09-28,C9801,"David Warner",Peoria,IL,"United States",61602,2,S071,M113,"Fettuccine Alfredo",Italian,Pasta,1,106.85,5.75,101.10,Pending,Paid,Dine-in,Medium
O816,2024-10-12,C8307,"Anthony Jones",Peoria,IL,"United States",61602,15,S079,M135,Calzone,Other,Miscellaneous,3,431.34,39.09,392.25,Cancelled,Paid,Delivery,Medium
O817,2024-10-24,C5912,"Michael Harper",Naperville,IL,"United States",60540,16,S008,M137,Lasagna,Italian,Pasta,2,329.86,6.68,323.18,Completed,Paid,Delivery,Medium
O818,2024-10-10,C9939,"Tara Martinez",Peoria,IL,"United States",61602,4,S087,M070,"Doner Kebab",Turkish,Kebab,1,182.81,4.51,178.30,Pending,Paid,Takeaway,Low
O819,2024-10-19,C624,"Emily Kane",Rockford,IL,"United States",61101,19,S049,M141,Minestrone,Other,Miscellaneous,1,178.10,14.54,163.56,Completed,Unpaid,Dine-in,Medium
O820,2024-10-03,C8902,"Steven Pierce",Peoria,IL,"United States",61602,19,S054,M050,Tiramisu,Other,Miscellaneous,5,583.05,31.91,551.14,Completed,Unpaid,Delivery,High
O821,2024-09-30,C6348,"Laurie Mayer",Rockford,IL,"United States",61101,8,S036,M032,Tiramisu,Other,Miscellaneous,3,555.60,52.69,502.91,Cancelled,Unpaid,Delivery,Medium
O822,2024-09-27,C5594,"Megan Dixon",Naperville,IL,"United States",60540,8,S074,M074,Baklava,Greek,Dessert,3,204.48,2.33,202.15,Completed,Unpaid,Takeaway,Medium
O823,2024-10-08,C6153,"Taylor Bailey",Rockford,IL,"United States",61101,6,S044,M051,"Greek Salad",Greek,Salad,5,723.75,16.06,707.69,Cancelled,Unpaid,Delivery,High
O824,2024-09-29,C6128,"Jared Contreras",Rockford,IL,"United States",61101,11,S096,M017,Ravioli,Italian,Pasta,2,106.92,0.03,106.89,Completed,Unpaid,Takeaway,Low
O825,2024-10-15,C3723,"James Taylor",Aurora,IL,"United States",60505,6,S088,M046,Spanakopita,Other,Miscellaneous,1,33.82,1.54,32.28,Cancelled,Unpaid,Takeaway,High
O826,2024-10-15,C486,"Allison Peterson",Naperville,IL,"United States",60540,15,S041,M148,"Pizza Margherita",Italian,Pasta,1,61.21,0.74,60.47,Cancelled,Paid,Dine-in,Medium
O827,2024-09-28,C6079,"Frank Burch",Rockford,IL,"United States",61101,19,S032,M118,Risotto,Other,Miscellaneous,1,10.88,0.29,10.59,Cancelled,Unpaid,Takeaway,Medium
O828,2024-10-01,C9467,"Renee Smith",Peoria,IL,"United States",61602,20,S004,M140,Spaghetti,Italian,Pasta,3,351.87,30.74,321.13,Pending,Paid,Takeaway,Low
O829,2024-10-08,C6778,"Angela Long",Rockford,IL,"United States",61101,11,S073,M123,"Adana Kebab",Turkish,Kebab,2,366.16,13.24,352.92,Completed,Paid,Delivery,Low
O830,2024-10-05,C5717,"Bruce Carson",Naperville,IL,"United States",60540,4,S048,M124,Galaktoboureko,Other,Miscellaneous,2,177.94,13.30,164.64,Completed,Paid,Takeaway,Medium
O831,2024-09-28,C7503,"Rachael Garcia",Rockford,IL,"United States",61101,5,S026,M113,"Fettuccine Alfredo",Italian,Pasta,4,427.40,25.28,402.12,Pending,Unpaid,Dine-in,Low
O832,2024-10-06,C4045,"Carlos Powell",Naperville,IL,"United States",60540,13,S066,M097,Menemen,Other,Miscellaneous,4,548.16,48.37,499.79,Pending,Paid,Takeaway,High
O833,2024-10-25,C209,"Steven Stokes",Aurora,IL,"United States",60505,1,S094,M012,Baklava,Greek,Dessert,2,392.04,29.88,362.16,Completed,Paid,Delivery,High
O834,2024-10-08,C1196,"Nicole Donovan",Chicago,IL,"United States",60601,11,S009,M092,"Greek Salad",Greek,Salad,2,399.70,14.52,385.18,Cancelled,Paid,Takeaway,Medium
O835,2024-10-20,C2143,"April Lopez",Aurora,IL,"United States",60505,12,S061,M035,"Pizza Margherita",Italian,Pasta,2,268.52,16.60,251.92,Cancelled,Unpaid,Dine-in,Medium
O836,2024-10-21,C610,"Lisa Mcdonald",Rockford,IL,"United States",61101,14,S012,M039,"Iskender Kebab",Other,Miscellaneous,5,224.85,11.59,213.26,Cancelled,Unpaid,Dine-in,High
O837,2024-09-28,C1000,"Vicki Walter",Chicago,IL,"United States",60601,7,S064,M029,Pide,Turkish,Flatbread,2,94.32,6.21,88.11,Cancelled,Unpaid,Delivery,Medium
O838,2024-09-29,C3444,"Monique Jones",Aurora,IL,"United States",60505,7,S040,M110,Loukoumades,Other,Miscellaneous,1,192.71,8.52,184.19,Completed,Unpaid,Delivery,High
O839,2024-10-11,C3870,"Victor Montgomery",Aurora,IL,"United States",60505,10,S010,M097,Menemen,Other,Miscellaneous,5,685.20,60.86,624.34,Cancelled,Paid,Takeaway,High
O840,2024-10-16,C4453,"Louis Mccormick",Naperville,IL,"United States",60540,5,S042,M023,"Adana Kebab",Turkish,Kebab,5,828.85,51.32,777.53,Cancelled,Paid,Delivery,High
O841,2024-10-23,C5967,"Diana Davies",Naperville,IL,"United States",60540,13,S003,M016,Fasolada,Other,Miscellaneous,3,450.75,43.09,407.66,Pending,Paid,Takeaway,Low
O842,2024-09-26,C9830,"Dana Hogan",Peoria,IL,"United States",61602,12,S096,M098,Kofte,Turkish,Pastry,2,25.56,0.44,25.12,Cancelled,Unpaid,Dine-in,Medium
O843,2024-09-26,C1888,"Amanda Edwards",Chicago,IL,"United States",60601,3,S001,M060,Baklava,Greek,Dessert,1,57.12,2.54,54.58,Pending,Unpaid,Delivery,Low
O844,2024-10-05,C7960,"Amber Parker",Rockford,IL,"United States",61101,18,S062,M119,"Doner Kebab",Turkish,Kebab,5,164.45,10.07,154.38,Pending,Paid,Dine-in,Low
O845,2024-09-29,C4422,"Samantha Patel",Naperville,IL,"United States",60540,17,S075,M084,Tzatziki,Greek,Appetizer,2,273.52,5.37,268.15,Cancelled,Unpaid,Takeaway,Medium
O846,2024-10-24,C3646,"Nicholas Huffman",Aurora,IL,"United States",60505,1,S003,M045,Lasagna,Italian,Pasta,3,134.52,2.02,132.50,Completed,Paid,Dine-in,Medium
O847,2024-10-18,C1237,"Walter Wilson",Chicago,IL,"United States",60601,9,S086,M073,Spanakopita,Other,Miscellaneous,2,261.06,8.63,252.43,Cancelled,Paid,Dine-in,High
O848,2024-10-03,C9108,"Melissa Quinn",Peoria,IL,"United States",61602,7,S011,M109,Spaghetti,Italian,Pasta,5,70.90,2.79,68.11,Completed,Paid,Delivery,High
O849,2024-10-18,C5305,"Brenda Flores",Naperville,IL,"United States",60540,9,S030,M019,Spanakopita,Other,Miscellaneous,2,311.14,27.39,283.75,Pending,Unpaid,Dine-in,Low
O850,2024-09-30,C8719,"Travis Jensen",Peoria,IL,"United States",61602,16,S062,M141,Minestrone,Other,Miscellaneous,3,534.30,41.05,493.25,Completed,Unpaid,Delivery,High
O851,2024-10-23,C6700,"Angela Caldwell",Rockford,IL,"United States",61101,6,S071,M141,Minestrone,Other,Miscellaneous,1,178.10,17.04,161.06,Completed,Unpaid,Delivery,Medium
O852,2024-10-11,C7874,"Allison Nash",Rockford,IL,"United States",61101,3,S097,M131,Pide,Turkish,Flatbread,1,102.31,8.14,94.17,Pending,Paid,Dine-in,Medium
O853,2024-10-16,C1564,"Virginia Robinson",Chicago,IL,"United States",60601,1,S016,M113,"Fettuccine Alfredo",Italian,Pasta,4,427.40,11.40,416.00,Pending,Paid,Takeaway,High
O854,2024-10-10,C2662,"Nathaniel Klein",Aurora,IL,"United States",60505,5,S057,M117,"Adana Kebab",Turkish,Kebab,4,684.72,59.85,624.87,Cancelled,Unpaid,Dine-in,Medium
O855,2024-10-24,C6233,"Jacqueline Nelson",Rockford,IL,"United States",61101,11,S034,M068,Baklava,Greek,Dessert,1,70.71,3.63,67.08,Completed,Unpaid,Dine-in,High
O856,2024-10-07,C4603,"Timothy Flores",Naperville,IL,"United States",60540,19,S099,M117,"Adana Kebab",Turkish,Kebab,1,171.18,0.20,170.98,Completed,Unpaid,Dine-in,Medium
O857,2024-10-10,C6697,"Timothy Carter",Rockford,IL,"United States",61101,9,S053,M009,Pide,Turkish,Flatbread,5,254.10,0.95,253.15,Pending,Unpaid,Dine-in,Low
O858,2024-09-26,C2140,"Carla Miller",Aurora,IL,"United States",60505,1,S073,M032,Tiramisu,Other,Miscellaneous,1,185.20,11.74,173.46,Completed,Unpaid,Takeaway,Low
O859,2024-10-05,C2677,"Andrea Wilson",Aurora,IL,"United States",60505,8,S052,M120,Borek,Turkish,Pastry,1,57.23,5.08,52.15,Cancelled,Paid,Takeaway,Medium
O860,2024-10-05,C1758,"Robert Thomas",Chicago,IL,"United States",60601,13,S006,M070,"Doner Kebab",Turkish,Kebab,3,548.43,31.16,517.27,Completed,Paid,Dine-in,Low
O861,2024-10-17,C5187,"Anthony Boyd",Naperville,IL,"United States",60540,12,S059,M005,Moussaka,Greek,Casserole,5,940.10,32.66,907.44,Pending,Unpaid,Takeaway,High
O862,2024-10-12,C8843,"Anthony Evans",Peoria,IL,"United States",61602,8,S074,M058,"Greek Salad",Greek,Salad,4,683.48,55.72,627.76,Completed,Paid,Dine-in,Medium
O863,2024-10-01,C1174,"Felicia Woods",Chicago,IL,"United States",60601,9,S045,M110,Loukoumades,Other,Miscellaneous,4,770.84,36.22,734.62,Cancelled,Unpaid,Takeaway,Low
O864,2024-10-12,C6542,"Jacqueline Scott",Rockford,IL,"United States",61101,20,S016,M049,Menemen,Other,Miscellaneous,3,128.34,3.37,124.97,Cancelled,Paid,Takeaway,High
O865,2024-09-26,C2783,"Angela Fox",Aurora,IL,"United States",60505,10,S001,M103,Calzone,Other,Miscellaneous,2,224.72,9.66,215.06,Pending,Paid,Delivery,High
O866,2024-10-09,C8347,"Christopher Brewer",Peoria,IL,"United States",61602,3,S097,M026,Galaktoboureko,Other,Miscellaneous,4,404.48,3.05,401.43,Pending,Paid,Dine-in,Medium
O867,2024-10-12,C4666,"Brittany House",Naperville,IL,"United States",60540,13,S077,M037,Tzatziki,Greek,Appetizer,1,192.02,5.62,186.40,Cancelled,Unpaid,Dine-in,Low
O868,2024-10-19,C6681,"Tom Graham",Rockford,IL,"United States",61101,11,S050,M026,Galaktoboureko,Other,Miscellaneous,3,303.36,8.69,294.67,Completed,Paid,Dine-in,High
